filepath,filename,target,class
./data/data/green_area/Forest_2862.jpg,Forest_2862.jpg,2,green_area
./data/data/water/SeaLake_1858.jpg,SeaLake_1858.jpg,1,water
./data/data/water/SeaLake_747.jpg,SeaLake_747.jpg,1,water
./data/data/green_area/Forest_556.jpg,Forest_556.jpg,2,green_area
./data/data/desert/desert(606).jpg,desert(606).jpg,3,desert
./data/data/green_area/Forest_216.jpg,Forest_216.jpg,2,green_area
./data/data/cloudy/train_9346.jpg,train_9346.jpg,0,cloudy
./data/data/water/SeaLake_1745.jpg,SeaLake_1745.jpg,1,water
./data/data/desert/desert(927).jpg,desert(927).jpg,3,desert
./data/data/green_area/Forest_53.jpg,Forest_53.jpg,2,green_area
./data/data/water/SeaLake_1615.jpg,SeaLake_1615.jpg,1,water
./data/data/desert/desert(644).jpg,desert(644).jpg,3,desert
./data/data/cloudy/train_827.jpg,train_827.jpg,0,cloudy
./data/data/water/SeaLake_7.jpg,SeaLake_7.jpg,1,water
./data/data/cloudy/train_27921.jpg,train_27921.jpg,0,cloudy
./data/data/green_area/Forest_353.jpg,Forest_353.jpg,2,green_area
./data/data/desert/desert(309).jpg,desert(309).jpg,3,desert
./data/data/water/SeaLake_2932.jpg,SeaLake_2932.jpg,1,water
./data/data/cloudy/train_8884.jpg,train_8884.jpg,0,cloudy
./data/data/desert/desert(877).jpg,desert(877).jpg,3,desert
./data/data/water/SeaLake_2225.jpg,SeaLake_2225.jpg,1,water
./data/data/cloudy/train_38329.jpg,train_38329.jpg,0,cloudy
./data/data/green_area/Forest_2196.jpg,Forest_2196.jpg,2,green_area
./data/data/water/SeaLake_710.jpg,SeaLake_710.jpg,1,water
./data/data/cloudy/train_13785.jpg,train_13785.jpg,0,cloudy
./data/data/green_area/Forest_1988.jpg,Forest_1988.jpg,2,green_area
./data/data/desert/desert(334).jpg,desert(334).jpg,3,desert
./data/data/water/SeaLake_94.jpg,SeaLake_94.jpg,1,water
./data/data/desert/desert(801).jpg,desert(801).jpg,3,desert
./data/data/cloudy/train_3932.jpg,train_3932.jpg,0,cloudy
./data/data/green_area/Forest_352.jpg,Forest_352.jpg,2,green_area
./data/data/desert/desert(530).jpg,desert(530).jpg,3,desert
./data/data/cloudy/train_2781.jpg,train_2781.jpg,0,cloudy
./data/data/green_area/Forest_760.jpg,Forest_760.jpg,2,green_area
./data/data/water/SeaLake_2494.jpg,SeaLake_2494.jpg,1,water
./data/data/desert/desert(114).jpg,desert(114).jpg,3,desert
./data/data/cloudy/train_8546.jpg,train_8546.jpg,0,cloudy
./data/data/cloudy/train_17200.jpg,train_17200.jpg,0,cloudy
./data/data/water/SeaLake_86.jpg,SeaLake_86.jpg,1,water
./data/data/cloudy/train_13442.jpg,train_13442.jpg,0,cloudy
./data/data/green_area/Forest_298.jpg,Forest_298.jpg,2,green_area
./data/data/desert/desert(439).jpg,desert(439).jpg,3,desert
./data/data/green_area/Forest_555.jpg,Forest_555.jpg,2,green_area
./data/data/green_area/Forest_31.jpg,Forest_31.jpg,2,green_area
./data/data/water/SeaLake_1728.jpg,SeaLake_1728.jpg,1,water
./data/data/water/SeaLake_841.jpg,SeaLake_841.jpg,1,water
./data/data/water/SeaLake_1354.jpg,SeaLake_1354.jpg,1,water
./data/data/water/SeaLake_2760.jpg,SeaLake_2760.jpg,1,water
./data/data/cloudy/train_10856.jpg,train_10856.jpg,0,cloudy
./data/data/desert/desert(164).jpg,desert(164).jpg,3,desert
./data/data/cloudy/train_1777.jpg,train_1777.jpg,0,cloudy
./data/data/green_area/Forest_816.jpg,Forest_816.jpg,2,green_area
./data/data/green_area/Forest_810.jpg,Forest_810.jpg,2,green_area
./data/data/water/SeaLake_1335.jpg,SeaLake_1335.jpg,1,water
./data/data/desert/desert(101) (1).jpg,desert(101) (1).jpg,3,desert
./data/data/desert/desert(718).jpg,desert(718).jpg,3,desert
./data/data/desert/desert(695).jpg,desert(695).jpg,3,desert
./data/data/green_area/forest36.tif,forest36.tif,2,green_area
./data/data/water/SeaLake_180.jpg,SeaLake_180.jpg,1,water
./data/data/water/SeaLake_443.jpg,SeaLake_443.jpg,1,water
./data/data/cloudy/train_22582.jpg,train_22582.jpg,0,cloudy
./data/data/desert/desert(378).jpg,desert(378).jpg,3,desert
./data/data/water/SeaLake_907.jpg,SeaLake_907.jpg,1,water
./data/data/water/SeaLake_2755.jpg,SeaLake_2755.jpg,1,water
./data/data/water/SeaLake_114.jpg,SeaLake_114.jpg,1,water
./data/data/desert/desert(487).jpg,desert(487).jpg,3,desert
./data/data/desert/desert(869).jpg,desert(869).jpg,3,desert
./data/data/desert/desert(154).jpg,desert(154).jpg,3,desert
./data/data/green_area/Forest_746.jpg,Forest_746.jpg,2,green_area
./data/data/green_area/Forest_960.jpg,Forest_960.jpg,2,green_area
./data/data/green_area/Forest_2999.jpg,Forest_2999.jpg,2,green_area
./data/data/water/SeaLake_1175.jpg,SeaLake_1175.jpg,1,water
./data/data/green_area/Forest_289.jpg,Forest_289.jpg,2,green_area
./data/data/water/SeaLake_1448.jpg,SeaLake_1448.jpg,1,water
./data/data/cloudy/train_8199.jpg,train_8199.jpg,0,cloudy
./data/data/green_area/Forest_889.jpg,Forest_889.jpg,2,green_area
./data/data/cloudy/train_17549.jpg,train_17549.jpg,0,cloudy
./data/data/green_area/Forest_787.jpg,Forest_787.jpg,2,green_area
./data/data/green_area/Forest_409.jpg,Forest_409.jpg,2,green_area
./data/data/green_area/Forest_2282.jpg,Forest_2282.jpg,2,green_area
./data/data/desert/desert(342).jpg,desert(342).jpg,3,desert
./data/data/water/SeaLake_966.jpg,SeaLake_966.jpg,1,water
./data/data/desert/desert(989).jpg,desert(989).jpg,3,desert
./data/data/water/SeaLake_827.jpg,SeaLake_827.jpg,1,water
./data/data/desert/desert(204).jpg,desert(204).jpg,3,desert
./data/data/desert/desert(944).jpg,desert(944).jpg,3,desert
./data/data/desert/desert(146).jpg,desert(146).jpg,3,desert
./data/data/water/SeaLake_605.jpg,SeaLake_605.jpg,1,water
./data/data/desert/desert(1070).jpg,desert(1070).jpg,3,desert
./data/data/green_area/Forest_974.jpg,Forest_974.jpg,2,green_area
./data/data/desert/desert(800).jpg,desert(800).jpg,3,desert
./data/data/green_area/Forest_225.jpg,Forest_225.jpg,2,green_area
./data/data/green_area/Forest_2852.jpg,Forest_2852.jpg,2,green_area
./data/data/desert/desert(614).jpg,desert(614).jpg,3,desert
./data/data/green_area/Forest_755.jpg,Forest_755.jpg,2,green_area
./data/data/green_area/Forest_559.jpg,Forest_559.jpg,2,green_area
./data/data/desert/desert(161).jpg,desert(161).jpg,3,desert
./data/data/desert/desert(917).jpg,desert(917).jpg,3,desert
./data/data/green_area/Forest_395.jpg,Forest_395.jpg,2,green_area
./data/data/green_area/forest54.tif,forest54.tif,2,green_area
./data/data/water/SeaLake_731.jpg,SeaLake_731.jpg,1,water
./data/data/cloudy/train_14591.jpg,train_14591.jpg,0,cloudy
./data/data/desert/desert(638) (1).jpg,desert(638) (1).jpg,3,desert
./data/data/cloudy/train_11673.jpg,train_11673.jpg,0,cloudy
./data/data/green_area/Forest_966.jpg,Forest_966.jpg,2,green_area
./data/data/green_area/Forest_578.jpg,Forest_578.jpg,2,green_area
./data/data/water/SeaLake_1707.jpg,SeaLake_1707.jpg,1,water
./data/data/cloudy/train_23566.jpg,train_23566.jpg,0,cloudy
./data/data/cloudy/train_413.jpg,train_413.jpg,0,cloudy
./data/data/cloudy/train_21922.jpg,train_21922.jpg,0,cloudy
./data/data/green_area/Forest_1465.jpg,Forest_1465.jpg,2,green_area
./data/data/water/SeaLake_672.jpg,SeaLake_672.jpg,1,water
./data/data/cloudy/train_38023.jpg,train_38023.jpg,0,cloudy
./data/data/desert/desert(381).jpg,desert(381).jpg,3,desert
./data/data/cloudy/train_34216.jpg,train_34216.jpg,0,cloudy
./data/data/desert/desert(88).jpg,desert(88).jpg,3,desert
./data/data/desert/desert(331).jpg,desert(331).jpg,3,desert
./data/data/cloudy/train_36382.jpg,train_36382.jpg,0,cloudy
./data/data/desert/desert(29).jpg,desert(29).jpg,3,desert
./data/data/water/SeaLake_1441.jpg,SeaLake_1441.jpg,1,water
./data/data/desert/desert(902).jpg,desert(902).jpg,3,desert
./data/data/cloudy/train_23884.jpg,train_23884.jpg,0,cloudy
./data/data/water/SeaLake_2863.jpg,SeaLake_2863.jpg,1,water
./data/data/cloudy/train_29424.jpg,train_29424.jpg,0,cloudy
./data/data/green_area/Forest_493.jpg,Forest_493.jpg,2,green_area
./data/data/cloudy/train_13407.jpg,train_13407.jpg,0,cloudy
./data/data/cloudy/train_35811.jpg,train_35811.jpg,0,cloudy
./data/data/water/SeaLake_754.jpg,SeaLake_754.jpg,1,water
./data/data/desert/desert(23).jpg,desert(23).jpg,3,desert
./data/data/desert/desert(685).jpg,desert(685).jpg,3,desert
./data/data/green_area/Forest_1976.jpg,Forest_1976.jpg,2,green_area
./data/data/cloudy/train_29201.jpg,train_29201.jpg,0,cloudy
./data/data/desert/desert(411) (1).jpg,desert(411) (1).jpg,3,desert
./data/data/cloudy/train_25041.jpg,train_25041.jpg,0,cloudy
./data/data/desert/desert(1065).jpg,desert(1065).jpg,3,desert
./data/data/cloudy/train_5985.jpg,train_5985.jpg,0,cloudy
./data/data/green_area/forest11.tif,forest11.tif,2,green_area
./data/data/cloudy/train_15351.jpg,train_15351.jpg,0,cloudy
./data/data/green_area/Forest_576.jpg,Forest_576.jpg,2,green_area
./data/data/cloudy/train_28197.jpg,train_28197.jpg,0,cloudy
./data/data/water/SeaLake_835.jpg,SeaLake_835.jpg,1,water
./data/data/water/SeaLake_1145.jpg,SeaLake_1145.jpg,1,water
./data/data/water/SeaLake_1426.jpg,SeaLake_1426.jpg,1,water
./data/data/cloudy/train_28743.jpg,train_28743.jpg,0,cloudy
./data/data/water/SeaLake_768.jpg,SeaLake_768.jpg,1,water
./data/data/cloudy/train_35499.jpg,train_35499.jpg,0,cloudy
./data/data/green_area/Forest_839.jpg,Forest_839.jpg,2,green_area
./data/data/desert/desert(845).jpg,desert(845).jpg,3,desert
./data/data/green_area/Forest_560.jpg,Forest_560.jpg,2,green_area
./data/data/cloudy/train_39653.jpg,train_39653.jpg,0,cloudy
./data/data/green_area/Forest_386.jpg,Forest_386.jpg,2,green_area
./data/data/green_area/Forest_565.jpg,Forest_565.jpg,2,green_area
./data/data/green_area/Forest_450.jpg,Forest_450.jpg,2,green_area
./data/data/desert/desert(613).jpg,desert(613).jpg,3,desert
./data/data/water/SeaLake_2471.jpg,SeaLake_2471.jpg,1,water
./data/data/green_area/Forest_2261.jpg,Forest_2261.jpg,2,green_area
./data/data/cloudy/train_5648.jpg,train_5648.jpg,0,cloudy
./data/data/green_area/Forest_896.jpg,Forest_896.jpg,2,green_area
./data/data/water/SeaLake_422.jpg,SeaLake_422.jpg,1,water
./data/data/green_area/Forest_861.jpg,Forest_861.jpg,2,green_area
./data/data/cloudy/train_40025.jpg,train_40025.jpg,0,cloudy
./data/data/water/SeaLake_79.jpg,SeaLake_79.jpg,1,water
./data/data/cloudy/train_4641.jpg,train_4641.jpg,0,cloudy
./data/data/green_area/Forest_2507.jpg,Forest_2507.jpg,2,green_area
./data/data/desert/desert(578).jpg,desert(578).jpg,3,desert
./data/data/cloudy/train_32670.jpg,train_32670.jpg,0,cloudy
./data/data/green_area/Forest_1971.jpg,Forest_1971.jpg,2,green_area
./data/data/green_area/Forest_2281.jpg,Forest_2281.jpg,2,green_area
./data/data/cloudy/train_4592.jpg,train_4592.jpg,0,cloudy
./data/data/water/SeaLake_693.jpg,SeaLake_693.jpg,1,water
./data/data/desert/desert(400).jpg,desert(400).jpg,3,desert
./data/data/cloudy/train_32799.jpg,train_32799.jpg,0,cloudy
./data/data/water/SeaLake_111.jpg,SeaLake_111.jpg,1,water
./data/data/green_area/Forest_1958.jpg,Forest_1958.jpg,2,green_area
./data/data/water/SeaLake_501.jpg,SeaLake_501.jpg,1,water
./data/data/water/SeaLake_922.jpg,SeaLake_922.jpg,1,water
./data/data/green_area/Forest_2195.jpg,Forest_2195.jpg,2,green_area
./data/data/cloudy/train_19694.jpg,train_19694.jpg,0,cloudy
./data/data/green_area/Forest_558.jpg,Forest_558.jpg,2,green_area
./data/data/water/SeaLake_826.jpg,SeaLake_826.jpg,1,water
./data/data/desert/desert(952).jpg,desert(952).jpg,3,desert
./data/data/green_area/Forest_2275.jpg,Forest_2275.jpg,2,green_area
./data/data/water/SeaLake_1701.jpg,SeaLake_1701.jpg,1,water
./data/data/green_area/Forest_809.jpg,Forest_809.jpg,2,green_area
./data/data/water/SeaLake_1676.jpg,SeaLake_1676.jpg,1,water
./data/data/green_area/Forest_2026.jpg,Forest_2026.jpg,2,green_area
./data/data/water/SeaLake_1059.jpg,SeaLake_1059.jpg,1,water
./data/data/green_area/Forest_2224.jpg,Forest_2224.jpg,2,green_area
./data/data/water/SeaLake_2757.jpg,SeaLake_2757.jpg,1,water
./data/data/cloudy/train_13069.jpg,train_13069.jpg,0,cloudy
./data/data/desert/desert(48).jpg,desert(48).jpg,3,desert
./data/data/green_area/Forest_2057.jpg,Forest_2057.jpg,2,green_area
./data/data/green_area/Forest_2280.jpg,Forest_2280.jpg,2,green_area
./data/data/desert/desert(693).jpg,desert(693).jpg,3,desert
./data/data/water/SeaLake_1834.jpg,SeaLake_1834.jpg,1,water
./data/data/cloudy/train_6736.jpg,train_6736.jpg,0,cloudy
./data/data/cloudy/train_28831.jpg,train_28831.jpg,0,cloudy
./data/data/water/SeaLake_910.jpg,SeaLake_910.jpg,1,water
./data/data/water/SeaLake_1446.jpg,SeaLake_1446.jpg,1,water
./data/data/cloudy/train_3368.jpg,train_3368.jpg,0,cloudy
./data/data/cloudy/train_2424.jpg,train_2424.jpg,0,cloudy
./data/data/cloudy/train_37942.jpg,train_37942.jpg,0,cloudy
./data/data/cloudy/train_38089.jpg,train_38089.jpg,0,cloudy
./data/data/cloudy/train_38757.jpg,train_38757.jpg,0,cloudy
./data/data/water/SeaLake_866.jpg,SeaLake_866.jpg,1,water
./data/data/water/SeaLake_677.jpg,SeaLake_677.jpg,1,water
./data/data/green_area/Forest_2849.jpg,Forest_2849.jpg,2,green_area
./data/data/green_area/forest31.tif,forest31.tif,2,green_area
./data/data/green_area/Forest_1985.jpg,Forest_1985.jpg,2,green_area
./data/data/cloudy/train_15477.jpg,train_15477.jpg,0,cloudy
./data/data/cloudy/train_14060.jpg,train_14060.jpg,0,cloudy
./data/data/desert/desert(310).jpg,desert(310).jpg,3,desert
./data/data/green_area/Forest_904.jpg,Forest_904.jpg,2,green_area
./data/data/cloudy/train_28522.jpg,train_28522.jpg,0,cloudy
./data/data/cloudy/train_7701.jpg,train_7701.jpg,0,cloudy
./data/data/green_area/Forest_535.jpg,Forest_535.jpg,2,green_area
./data/data/cloudy/train_11512.jpg,train_11512.jpg,0,cloudy
./data/data/green_area/Forest_557.jpg,Forest_557.jpg,2,green_area
./data/data/water/SeaLake_2280.jpg,SeaLake_2280.jpg,1,water
./data/data/cloudy/train_40255.jpg,train_40255.jpg,0,cloudy
./data/data/cloudy/train_17622.jpg,train_17622.jpg,0,cloudy
./data/data/cloudy/train_33341.jpg,train_33341.jpg,0,cloudy
./data/data/cloudy/train_18887.jpg,train_18887.jpg,0,cloudy
./data/data/water/SeaLake_893.jpg,SeaLake_893.jpg,1,water
./data/data/water/SeaLake_2688.jpg,SeaLake_2688.jpg,1,water
./data/data/green_area/Forest_546.jpg,Forest_546.jpg,2,green_area
./data/data/desert/desert(688).jpg,desert(688).jpg,3,desert
./data/data/cloudy/train_18073.jpg,train_18073.jpg,0,cloudy
./data/data/green_area/Forest_2266.jpg,Forest_2266.jpg,2,green_area
./data/data/cloudy/train_16043.jpg,train_16043.jpg,0,cloudy
./data/data/cloudy/train_33466.jpg,train_33466.jpg,0,cloudy
./data/data/cloudy/train_12068.jpg,train_12068.jpg,0,cloudy
./data/data/green_area/Forest_514.jpg,Forest_514.jpg,2,green_area
./data/data/desert/desert(222).jpg,desert(222).jpg,3,desert
./data/data/water/SeaLake_2175.jpg,SeaLake_2175.jpg,1,water
./data/data/green_area/Forest_2012.jpg,Forest_2012.jpg,2,green_area
./data/data/cloudy/train_27556.jpg,train_27556.jpg,0,cloudy
./data/data/green_area/Forest_983.jpg,Forest_983.jpg,2,green_area
./data/data/cloudy/train_6893.jpg,train_6893.jpg,0,cloudy
./data/data/water/SeaLake_1088.jpg,SeaLake_1088.jpg,1,water
./data/data/green_area/Forest_2831.jpg,Forest_2831.jpg,2,green_area
./data/data/desert/desert(385).jpg,desert(385).jpg,3,desert
./data/data/green_area/forest90.tif,forest90.tif,2,green_area
./data/data/cloudy/train_3995.jpg,train_3995.jpg,0,cloudy
./data/data/cloudy/train_39222.jpg,train_39222.jpg,0,cloudy
./data/data/green_area/Forest_81.jpg,Forest_81.jpg,2,green_area
./data/data/water/SeaLake_1413.jpg,SeaLake_1413.jpg,1,water
./data/data/green_area/Forest_21.jpg,Forest_21.jpg,2,green_area
./data/data/cloudy/train_18551.jpg,train_18551.jpg,0,cloudy
./data/data/water/SeaLake_888.jpg,SeaLake_888.jpg,1,water
./data/data/green_area/Forest_303.jpg,Forest_303.jpg,2,green_area
./data/data/desert/desert(1046).jpg,desert(1046).jpg,3,desert
./data/data/cloudy/train_4448.jpg,train_4448.jpg,0,cloudy
./data/data/green_area/Forest_944.jpg,Forest_944.jpg,2,green_area
./data/data/cloudy/train_16418.jpg,train_16418.jpg,0,cloudy
./data/data/water/SeaLake_489.jpg,SeaLake_489.jpg,1,water
./data/data/desert/desert(428).jpg,desert(428).jpg,3,desert
./data/data/water/SeaLake_1141.jpg,SeaLake_1141.jpg,1,water
./data/data/desert/desert(322).jpg,desert(322).jpg,3,desert
./data/data/water/SeaLake_936.jpg,SeaLake_936.jpg,1,water
./data/data/desert/desert(646).jpg,desert(646).jpg,3,desert
./data/data/cloudy/train_1140.jpg,train_1140.jpg,0,cloudy
./data/data/desert/desert(622).jpg,desert(622).jpg,3,desert
./data/data/cloudy/train_18862.jpg,train_18862.jpg,0,cloudy
./data/data/water/SeaLake_99.jpg,SeaLake_99.jpg,1,water
./data/data/cloudy/train_20655.jpg,train_20655.jpg,0,cloudy
./data/data/cloudy/train_38698.jpg,train_38698.jpg,0,cloudy
./data/data/cloudy/train_20581.jpg,train_20581.jpg,0,cloudy
./data/data/water/SeaLake_1237.jpg,SeaLake_1237.jpg,1,water
./data/data/water/SeaLake_2065.jpg,SeaLake_2065.jpg,1,water
./data/data/water/SeaLake_2594.jpg,SeaLake_2594.jpg,1,water
./data/data/desert/desert(260).jpg,desert(260).jpg,3,desert
./data/data/cloudy/train_34507.jpg,train_34507.jpg,0,cloudy
./data/data/water/SeaLake_2775.jpg,SeaLake_2775.jpg,1,water
./data/data/green_area/Forest_2227.jpg,Forest_2227.jpg,2,green_area
./data/data/desert/desert(372).jpg,desert(372).jpg,3,desert
./data/data/desert/desert(702).jpg,desert(702).jpg,3,desert
./data/data/cloudy/train_11820.jpg,train_11820.jpg,0,cloudy
./data/data/water/SeaLake_388.jpg,SeaLake_388.jpg,1,water
./data/data/water/SeaLake_1553.jpg,SeaLake_1553.jpg,1,water
./data/data/cloudy/train_11294.jpg,train_11294.jpg,0,cloudy
./data/data/cloudy/train_27355.jpg,train_27355.jpg,0,cloudy
./data/data/cloudy/train_17662.jpg,train_17662.jpg,0,cloudy
./data/data/green_area/Forest_452.jpg,Forest_452.jpg,2,green_area
./data/data/desert/desert(1067).jpg,desert(1067).jpg,3,desert
./data/data/water/SeaLake_1636.jpg,SeaLake_1636.jpg,1,water
./data/data/cloudy/train_19502.jpg,train_19502.jpg,0,cloudy
./data/data/water/SeaLake_1840.jpg,SeaLake_1840.jpg,1,water
./data/data/cloudy/train_10406.jpg,train_10406.jpg,0,cloudy
./data/data/desert/desert(325).jpg,desert(325).jpg,3,desert
./data/data/green_area/Forest_485.jpg,Forest_485.jpg,2,green_area
./data/data/cloudy/train_26882.jpg,train_26882.jpg,0,cloudy
./data/data/water/SeaLake_732.jpg,SeaLake_732.jpg,1,water
./data/data/green_area/Forest_852.jpg,Forest_852.jpg,2,green_area
./data/data/water/SeaLake_651.jpg,SeaLake_651.jpg,1,water
./data/data/green_area/Forest_2092.jpg,Forest_2092.jpg,2,green_area
./data/data/cloudy/train_17406.jpg,train_17406.jpg,0,cloudy
./data/data/cloudy/train_168.jpg,train_168.jpg,0,cloudy
./data/data/water/SeaLake_686.jpg,SeaLake_686.jpg,1,water
./data/data/desert/desert(87).jpg,desert(87).jpg,3,desert
./data/data/desert/desert(783) (1).jpg,desert(783) (1).jpg,3,desert
./data/data/desert/desert(977).jpg,desert(977).jpg,3,desert
./data/data/green_area/Forest_586.jpg,Forest_586.jpg,2,green_area
./data/data/desert/desert(648).jpg,desert(648).jpg,3,desert
./data/data/green_area/Forest_341.jpg,Forest_341.jpg,2,green_area
./data/data/water/SeaLake_400.jpg,SeaLake_400.jpg,1,water
./data/data/water/SeaLake_962.jpg,SeaLake_962.jpg,1,water
./data/data/green_area/Forest_720.jpg,Forest_720.jpg,2,green_area
./data/data/water/SeaLake_41.jpg,SeaLake_41.jpg,1,water
./data/data/desert/desert(798).jpg,desert(798).jpg,3,desert
./data/data/green_area/Forest_2149.jpg,Forest_2149.jpg,2,green_area
./data/data/cloudy/train_38650.jpg,train_38650.jpg,0,cloudy
./data/data/cloudy/train_4038.jpg,train_4038.jpg,0,cloudy
./data/data/cloudy/train_1698.jpg,train_1698.jpg,0,cloudy
./data/data/desert/desert(223).jpg,desert(223).jpg,3,desert
./data/data/cloudy/train_10021.jpg,train_10021.jpg,0,cloudy
./data/data/cloudy/train_10485.jpg,train_10485.jpg,0,cloudy
./data/data/cloudy/train_11301.jpg,train_11301.jpg,0,cloudy
./data/data/desert/desert(221).jpg,desert(221).jpg,3,desert
./data/data/desert/desert(1015).jpg,desert(1015).jpg,3,desert
./data/data/desert/desert(413) (1).jpg,desert(413) (1).jpg,3,desert
./data/data/water/SeaLake_2538.jpg,SeaLake_2538.jpg,1,water
./data/data/cloudy/train_4026.jpg,train_4026.jpg,0,cloudy
./data/data/cloudy/train_33560.jpg,train_33560.jpg,0,cloudy
./data/data/green_area/Forest_1937.jpg,Forest_1937.jpg,2,green_area
./data/data/green_area/Forest_2288.jpg,Forest_2288.jpg,2,green_area
./data/data/cloudy/train_15747.jpg,train_15747.jpg,0,cloudy
./data/data/cloudy/train_20356.jpg,train_20356.jpg,0,cloudy
./data/data/cloudy/train_32330.jpg,train_32330.jpg,0,cloudy
./data/data/cloudy/train_30696.jpg,train_30696.jpg,0,cloudy
./data/data/desert/desert(742).jpg,desert(742).jpg,3,desert
./data/data/water/SeaLake_213.jpg,SeaLake_213.jpg,1,water
./data/data/green_area/Forest_339.jpg,Forest_339.jpg,2,green_area
./data/data/water/SeaLake_812.jpg,SeaLake_812.jpg,1,water
./data/data/green_area/Forest_2052.jpg,Forest_2052.jpg,2,green_area
./data/data/desert/desert(51).jpg,desert(51).jpg,3,desert
./data/data/desert/desert(747) (1).jpg,desert(747) (1).jpg,3,desert
./data/data/green_area/Forest_676.jpg,Forest_676.jpg,2,green_area
./data/data/cloudy/train_35457.jpg,train_35457.jpg,0,cloudy
./data/data/cloudy/train_18102.jpg,train_18102.jpg,0,cloudy
./data/data/water/SeaLake_300.jpg,SeaLake_300.jpg,1,water
./data/data/desert/desert(931).jpg,desert(931).jpg,3,desert
./data/data/cloudy/train_14592.jpg,train_14592.jpg,0,cloudy
./data/data/desert/desert(723).jpg,desert(723).jpg,3,desert
./data/data/green_area/Forest_454.jpg,Forest_454.jpg,2,green_area
./data/data/green_area/forest59.tif,forest59.tif,2,green_area
./data/data/cloudy/train_19110.jpg,train_19110.jpg,0,cloudy
./data/data/desert/desert(774).jpg,desert(774).jpg,3,desert
./data/data/water/SeaLake_2550.jpg,SeaLake_2550.jpg,1,water
./data/data/desert/desert(692).jpg,desert(692).jpg,3,desert
./data/data/cloudy/train_10667.jpg,train_10667.jpg,0,cloudy
./data/data/water/SeaLake_724.jpg,SeaLake_724.jpg,1,water
./data/data/cloudy/train_15268.jpg,train_15268.jpg,0,cloudy
./data/data/water/SeaLake_1688.jpg,SeaLake_1688.jpg,1,water
./data/data/water/SeaLake_769.jpg,SeaLake_769.jpg,1,water
./data/data/green_area/Forest_2973.jpg,Forest_2973.jpg,2,green_area
./data/data/cloudy/train_24270.jpg,train_24270.jpg,0,cloudy
./data/data/green_area/Forest_596.jpg,Forest_596.jpg,2,green_area
./data/data/water/SeaLake_1070.jpg,SeaLake_1070.jpg,1,water
./data/data/desert/desert(862).jpg,desert(862).jpg,3,desert
./data/data/desert/desert(1023).jpg,desert(1023).jpg,3,desert
./data/data/cloudy/train_24139.jpg,train_24139.jpg,0,cloudy
./data/data/water/SeaLake_2898.jpg,SeaLake_2898.jpg,1,water
./data/data/water/SeaLake_2403.jpg,SeaLake_2403.jpg,1,water
./data/data/desert/desert(483).jpg,desert(483).jpg,3,desert
./data/data/green_area/Forest_219.jpg,Forest_219.jpg,2,green_area
./data/data/water/SeaLake_906.jpg,SeaLake_906.jpg,1,water
./data/data/green_area/Forest_877.jpg,Forest_877.jpg,2,green_area
./data/data/desert/desert(904).jpg,desert(904).jpg,3,desert
./data/data/desert/desert(562).jpg,desert(562).jpg,3,desert
./data/data/green_area/Forest_2067.jpg,Forest_2067.jpg,2,green_area
./data/data/green_area/Forest_2081.jpg,Forest_2081.jpg,2,green_area
./data/data/cloudy/train_14895.jpg,train_14895.jpg,0,cloudy
./data/data/green_area/Forest_624.jpg,Forest_624.jpg,2,green_area
./data/data/desert/desert(920).jpg,desert(920).jpg,3,desert
./data/data/green_area/Forest_2069.jpg,Forest_2069.jpg,2,green_area
./data/data/green_area/Forest_400.jpg,Forest_400.jpg,2,green_area
./data/data/cloudy/train_6041.jpg,train_6041.jpg,0,cloudy
./data/data/cloudy/train_13124.jpg,train_13124.jpg,0,cloudy
./data/data/cloudy/train_11740.jpg,train_11740.jpg,0,cloudy
./data/data/water/SeaLake_207.jpg,SeaLake_207.jpg,1,water
./data/data/green_area/Forest_698.jpg,Forest_698.jpg,2,green_area
./data/data/desert/desert(971).jpg,desert(971).jpg,3,desert
./data/data/cloudy/train_7959.jpg,train_7959.jpg,0,cloudy
./data/data/green_area/Forest_2005.jpg,Forest_2005.jpg,2,green_area
./data/data/desert/desert(833).jpg,desert(833).jpg,3,desert
./data/data/green_area/Forest_2200.jpg,Forest_2200.jpg,2,green_area
./data/data/cloudy/train_16915.jpg,train_16915.jpg,0,cloudy
./data/data/green_area/Forest_785.jpg,Forest_785.jpg,2,green_area
./data/data/desert/desert(399).jpg,desert(399).jpg,3,desert
./data/data/green_area/Forest_47.jpg,Forest_47.jpg,2,green_area
./data/data/water/SeaLake_2825.jpg,SeaLake_2825.jpg,1,water
./data/data/green_area/Forest_2890.jpg,Forest_2890.jpg,2,green_area
./data/data/green_area/Forest_2155.jpg,Forest_2155.jpg,2,green_area
./data/data/water/SeaLake_931.jpg,SeaLake_931.jpg,1,water
./data/data/desert/desert(667).jpg,desert(667).jpg,3,desert
./data/data/water/SeaLake_392.jpg,SeaLake_392.jpg,1,water
./data/data/desert/desert(605).jpg,desert(605).jpg,3,desert
./data/data/cloudy/train_17324.jpg,train_17324.jpg,0,cloudy
./data/data/desert/desert(743).jpg,desert(743).jpg,3,desert
./data/data/water/SeaLake_3.jpg,SeaLake_3.jpg,1,water
./data/data/water/SeaLake_1942.jpg,SeaLake_1942.jpg,1,water
./data/data/green_area/Forest_2531.jpg,Forest_2531.jpg,2,green_area
./data/data/desert/desert(448).jpg,desert(448).jpg,3,desert
